Author,Retweet IDs count,Text,Published At,URL,Favorited?,In reply to
JTA | Jewish news,1,"RT @rudoren: ""The Jewish people carry the burden of centuries of exile and persecution"" Leon Panetta tells #AIPAC, mentioning Holocaust",2012-03-06 16:19:16 +0100,http://twitter.com/JTAnews/status/177050722397978626,0,""
JTA | Jewish news,1,Defense Secretary Panetta told a Senate committee that he doesn't believe Israel has decided definitely to attack Iran http://t.co/PD0knopM,2012-02-14 21:16:57 +0100,http://twitter.com/JTAnews/status/169515491336003586,0,""
JTA | Jewish news,2,U.S. Secretary of Defense Leon Panetta has called on Israelis and Palestinians to “get to the damn table” http://t.co/lnWI5lv2,2011-12-05 23:00:01 +0100,http://twitter.com/JTAnews/status/143811891297386496,0,""
The_Real_Fly,2,Panetta Tells Congress He Doesn’t Need Their Approval For War | iBC_FN | iBankCoin Financial News http://t.co/zM4xYr90 via @ibankcoin4tw,2012-03-09 04:37:32 +0100,http://twitter.com/The_Real_Fly/status/177961289014980608,0,""
Human Rights Watch,11,"US: Repatriate or Resettle Detainees Cleared for Transfer -
Letter to Sec of Defense Leon Panetta http://t.co/bpaPW9v0 #gitmo",2012-04-10 06:03:15 +0200,http://twitter.com/hrw/status/189564172432977920,0,""
Common Dreams,2,Will the Media Give Leon Panetta the Same Pass Provided to Robert Gates on the Military’s #Rape Epidemic?  http://t.co/SS0e2Zi,2011-06-27 22:40:18 +0200,http://twitter.com/commondreams/status/85447382262759424,0,""
Jon Hutson,1,Defense Secretary Leon Panetta makes history first US defense chief to ever visit #Libya: Fox News http://t.co/NDZTPpEI #p2,2011-12-17 15:35:11 +0100,http://twitter.com/jonhutson/status/148048598641291264,0,""
Human Rights First,3,"PLS RT: Tell Sec. Panetta @DeptofDefense: Stop Arms Flow to #Syria, End Contract w/ #Rosoboronexport http://t.co/ZeM64mj9 @humanrights1st",2012-04-05 22:56:54 +0200,http://twitter.com/humanrights1st/status/188007327192981504,0,""
Robert Greenwald,3,Panetta said american forces will step back from combat role in afghan in 2013! http://t.co/Xm7mL3sV   a long war ending..,2012-02-01 22:11:51 +0100,http://twitter.com/robertgreenwald/status/164818267087708160,0,""
Robert Greenwald,5,"RT @TPM Dems Take On Panetta For Pushing Medicare, Social Security Cuts Over Defense Cuts http://t.co/EOCoB3Q ^@brianbeutler",2011-08-05 22:57:52 +0200,http://twitter.com/robertgreenwald/status/99584930295721985,0,""
Robert Greenwald,1,RT @LarryKorb  RT @TP_Security Panetta Can’t Explain Why Defense Cuts Would Be ‘Dangerous’ http://t.co/qx007j9  Push back agnst pentagon.,2011-08-05 16:48:25 +0200,http://twitter.com/robertgreenwald/status/99491956421439488,0,""
Savannah Guthrie,37,"NBC confirms: Panetta to Def Sec; Petraeus to CIA; Crocker to Amb, Afghanistan; Allen to replace Petraeus in Afgh",2011-04-27 13:15:47 +0200,http://twitter.com/SavannahGuthrie/status/63199656921923584,0,""
Ed Henry,5,Unclear though if Panetta was TARGETED -- could be that Afghan driver was just generally trying to launch an attack,2012-03-15 00:28:38 +0100,http://twitter.com/edhenryTV/status/180072977189191681,0,""
Ed Henry,22,Just in: military official tells Fox strange incident in Afghanistan today was an attempted attack on Defense Secretary Leon Panetta,2012-03-15 00:25:58 +0100,http://twitter.com/edhenryTV/status/180072306180231168,0,""
Andrea Mitchell,1,SecDef Panetta in Afghanistan. @richardengelnbc joins us at 1p w/ a rpt. Plus campaign politics @TheFix @politico #mtichellreports,2012-03-14 15:12:08 +0100,http://twitter.com/mitchellreports/status/179932932050403328,0,""
Andrea Mitchell,6,More trouble 4 Afghan war: pool covering #SecDef reports Kyrgyzstan defense officials tell Panetta after 2014 wont allow military pipeline,2012-03-13 15:19:13 +0100,http://twitter.com/mitchellreports/status/179572325648302081,0,""
Andrea Mitchell,14,"Unusual jt statement @StateDept and Defense #SecClinton Panetta offer deepest condolences to Pakistan, pledge to cooperate w/ NATO probe",2011-11-27 03:13:19 +0100,http://twitter.com/mitchellreports/status/140614144423505920,0,""
Andrea Mitchell,2,"Pres of Wilson Center Jane Harman says on show Leon Panetta will use his ""budget cutting expertise"" at Pentagon http://t.co/mBFM2cC",2011-07-01 21:35:31 +0200,http://twitter.com/mitchellreports/status/86880633934188544,0,""
Wolf Blitzer,6,The final part of my exclusive interview w/ Hillary Clinton & Leon Panetta about to air on @CNNSitRoom. Watch now!,2012-04-19 23:27:19 +0200,http://twitter.com/wolfblitzercnn/status/193088411551277056,0,""
Wolf Blitzer,10,What do you want me to ask Hillary Clinton & Leon Panetta today? My joint interview airs @CNNSitRoom 4-6PM ET,2012-04-18 11:05:46 +0200,http://twitter.com/wolfblitzercnn/status/192539407885144064,0,""
Wolf Blitzer,6,Leaving Brussels for #NATO HQ to interview Hillary Clinton & Leon Panetta together. Watch @CNNSitRoom today 4-6PM ET,2012-04-18 10:56:09 +0200,http://twitter.com/wolfblitzercnn/status/192536987209703424,0,""
Wolf Blitzer,17,"Flying w/ Leon Panetta aboard E4B aircraft to #NATO HQ outside Brussels - at 35,000 feet. On time & smooth.",2012-04-17 17:15:52 +0200,http://twitter.com/wolfblitzercnn/status/192270159933734915,0,""
Wolf Blitzer,21,Happening Now! Flying w/ Leon Panetta to Brussels to interview him & Hillary Clinton tomorrow at #NATO. @CNNSitRoom 4-6PM ET,2012-04-17 12:50:42 +0200,http://twitter.com/wolfblitzercnn/status/192203426594164736,0,""
Jim Roberts,6,Panetta is upset at soldiers for posing for photos w/Afghan corpses. And at LATimes for publishing them. http://t.co/OeJkFdqf,2012-04-18 15:49:50 +0200,http://twitter.com/nytjim/status/192610892674899968,0,""
Betsy Fischer,26,Link to a young Leon Panetta job hunting in the in-coming Nixon Administration. his Cover letter from 1968: http://bit.ly/pCj7uz,2011-07-22 22:11:53 +0200,http://twitter.com/BetsyMTP/status/94499927333416960,0,""
Betsy Fischer,1,"Another gem: Letter frm Leon Panetta expressing his ""sincere interest in participating in a long & successful Republican Admin"" #Nixonpapers",2011-07-22 22:09:43 +0200,http://twitter.com/BetsyMTP/status/94499384422707200,0,""
Dana Bash,23,wow you dont see that too often. leon panetta confirmed as defense secretary by a senate vote of 100-0.,2011-06-21 22:45:59 +0200,http://twitter.com/DanaBashCNN/status/83274488355094528,0,""
Rabbi Jason Miller,1,Chuck Schumer & Leon Panetta were roommates in DC. Slept in Living Room. Schumer made me say the Shema! #IAmProIsrael,2012-03-06 16:06:10 +0100,http://twitter.com/rabbijason/status/177047427646361601,0,""
William Daroff,1,Vehicle explodes on British airfield in Afghanistan where U.S. Defense Secretary Leon Panetta landed. He is safe. (@wtopnews),2012-03-14 17:39:53 +0100,http://twitter.com/Daroff/status/179970114249170946,0,""
Embassy of Israel,5,"PM #Netanyahu meets w/ US Sec. Def. Leon Panetta in Israel to further strengthen the security alliance & cooperation
http://t.co/A888grMu",2011-10-03 20:25:19 +0200,http://twitter.com/IsraelinUSA/status/120927422932713472,0,""
Breaking News,72,US Pentagon suspends security clearances for military personnel implicated in Colombia scandal: Defense Secretary Panetta - @Reuters,2012-04-23 18:29:30 +0200,http://twitter.com/BreakingNews/status/194463015352008706,0,""
Breaking News,18,Live video: News conference with US Secretary of State Clinton and Defense Secretary Panetta - @msnbc http://t.co/vOnFqJPX,2012-04-18 18:27:33 +0200,http://twitter.com/BreakingNews/status/192650585995083776,0,""
Breaking News,34,Pentagon press secretary responds 'Secretary Panetta strongly rejects the conduct depicted in these 2-year old photographs' - @NBCNews,2012-04-18 13:13:19 +0200,http://twitter.com/BreakingNews/status/192571507766075393,0,""
The Washington Times,10,White House contradicts Pentagon report of prior deal being cut with Panetta for his costly travel http://t.co/56gJ6z5s,2012-04-18 17:00:15 +0200,http://twitter.com/washtimes/status/192628616855687168,0,""
The Washington Post,7,"Panetta on photos: ""This is not who we are and it's certainly not who we represent"" http://t.co/QgkdKP2A #Afghanistan",2012-04-18 18:47:22 +0200,http://twitter.com/washingtonpost/status/192655571307077633,0,""
The Washington Post,10,"Reporter asks Clinton, Panetta to comment on photos published by @LATimes. Watch their reaction live: http://t.co/SpU7gV6w #video",2012-04-18 18:46:04 +0200,http://twitter.com/washingtonpost/status/192655246542114818,0,""
The Washington Post,40,"Panetta says he regrets costing taxpayers $800,000 to fly  home to California, but gives no indication he'll stop: http://t.co/iFK4QgbY",2012-04-17 09:19:36 +0200,http://twitter.com/washingtonpost/status/192150300428222464,0,""
New York Daily News,3,Reports from @SkyNews: suspected car bomb attack at Camp Bastion as Defense Secretary Leon Panetta lands in Afghanistan http://t.co/G4Gv17fe,2012-03-14 17:21:12 +0100,http://twitter.com/nydailynews/status/179965414116306944,0,""
Peace Action West,1,Looks like people who thought Panetta was going to DOD to rein in the Pentagon budget were mistaken http://t.co/AcTeYBa  /rg,2011-08-17 19:32:48 +0200,http://twitter.com/peaceactionwest/status/103881976964071424,0,""
U.S. Inst. of Peace,1,"""We ought to keep the int'l comm. together"" RT @natlsecuritycnn: Panetta denies he thinks Israel will attack Iran soon http://t.co/mJgTunbO",2012-02-14 23:44:46 +0100,http://twitter.com/USIP/status/169552691960365056,0,""
U.S. Inst. of Peace,3,Panetta on hill @dodbudget: the military will be smaller and leaner but is agile... strategic guidance dev'oped before budget decisions,2012-02-14 16:02:35 +0100,http://twitter.com/USIP/status/169436378399113216,0,""
Antiwar.com,26,"Panetta tells Congressman that yes, in fact, NATO and the UN trump Congress in decision to go to war http://t.co/8g3cMdvz",2012-03-08 15:53:38 +0100,http://twitter.com/Antiwarcom/status/177769046790520832,0,""
U.S. Inst. of Peace,1,"new #Afghanistan timetable makes Afghans ""rush all our preparations,"" Afg security official says in surprise reaction to Panetta announcemnt",2012-02-02 14:46:47 +0100,http://twitter.com/USIP/status/165068650263478272,0,""
U.S. Inst. of Peace,6,Information about the revised US timeline for #Afghanistan: Panetta Sets End to Afghan Combat Role for U.S. in ’13: http://t.co/WJupJqf1,2012-02-01 22:38:37 +0100,http://twitter.com/USIP/status/164825003509022720,0,""
U.S. Inst. of Peace,1,Panel will talk options for US on Fri: http://t.co/gXOr9RuX MT @CBSNews Panetta warned that Israel is becoming isolated http://t.co/t5xFjRUJ,2011-10-03 14:23:10 +0200,http://twitter.com/USIP/status/120836285349888002,0,""
Antiwar.com,4,Panetta says #Libya attack makes the case for more military funding. Not like he'd ever say the opposite. http://t.co/4UlhP4uQ,2011-10-06 06:11:12 +0200,http://twitter.com/Antiwarcom/status/121799642072621058,0,""
Peace Action,1,MT @natpriorities Secretary of Defense Panetta has released memo about debt deal's effects on U.S. defense budget: http://cot.ag/oWSt1c,2011-08-04 01:16:22 +0200,http://twitter.com/PeaceAction/status/98895011596353537,0,""
Breakthrough,1,"RT @WomenInWorld: 23-30% female vets sexually assaulted, and figure is probably underreported. Panetta says likely 6x that number. #wiw12",2012-03-09 20:37:13 +0100,http://twitter.com/breakthrough/status/178202800021442561,0,""
Anthony Clark Arend,3,"At 6:59 A.M., Secretary Panetta approved the order officially ending the Iraq war: EXORD 1003 Victor, Mod 9. via @PentagonPresSec",2011-12-18 19:37:25 +0100,http://twitter.com/arenda/status/148471948752592896,0,""
Mikael Johansson,1,"Stop US support for Syrian weapons. #SecDef Panetta - stop doing business with Syrian arms supplier, Rosoboronexport. http://t.co/SUfOIV11",2012-03-08 23:18:55 +0100,http://twitter.com/HumanRights666/status/177881107298131969,0,""
U.S. Pacific Command,2,"Sec of State Clinton & SecDef Panetta Discuss US Diplomatic, Defense Policies with CNN’s Wolf Blitzer. http://t.co/Ad87TTwp",2012-04-20 01:50:08 +0200,http://twitter.com/PacificCommand/status/193124351032295425,0,""
MilitaryConnection,2,Defense Secretary Panetta to visit USS Arizona for wreath-laying ceremony & re-enlistment of 4 service members from each branch. #fb,2012-03-08 05:27:41 +0100,http://twitter.com/TheGoToSite/status/177611521021583360,0,""
The Joint Staff,10,Now Showing: Secretary Panetta & GEN @Martin_Dempsey testify before HAC-D on the fiscal year 2013 defense budget: http://t.co/Vw5tJByC,2012-02-16 16:02:55 +0100,http://twitter.com/thejointstaff/status/170161240063221762,0,""
The Joint Staff,5,"Photo: GEN @Martin_Dempsey, @DeanieDempsey & SECDEF Panetta greet wounded troops & caretakers at a tailgate yesterday: http://t.co/cgsfxZkr",2012-01-23 22:25:51 +0100,http://twitter.com/thejointstaff/status/161560296576651264,0,""
U.S. Pacific Command,3,"""We do this because we believe that every life is precious..."" - Defense Secretary Leon E. Panetta http://ow.ly/6yEJM cc: @JPACTeams",2011-09-19 20:49:36 +0200,http://twitter.com/PacificCommand/status/115860107920805888,0,""
Military.com,8,Panetta Said to Eye 14 Percent Cut in Army: http://t.co/6LCQDHoN and watch @DODBUZZ live tweet from Panetta's conference right now!,2012-01-05 16:50:21 +0100,http://twitter.com/Militarydotcom/status/154952886684631040,0,""
Military.com,1,"#CJCS-CoC. SecDef Panetta takes the podium. Gives ""deepest thanks"" to the entire Mullen family, including two boys in the Navy.",2011-09-30 17:30:50 +0200,http://twitter.com/Militarydotcom/status/119796351600050176,0,""
U.S. Dept of Defense,5,"LIVE at NOON EST: #SecDef Panetta holds Town Hall mtg with #troops at @FortCampbell, KY http://t.co/jh1r5rpW #military",2012-03-02 17:52:52 +0100,http://twitter.com/DeptofDefense/status/175624727493218305,0,""
U.S. Dept of Defense,12,"#SecDef Panetta will visit Ft. Campbell, Kentucky on Friday to observe training and meet with #troops: http://t.co/T0wJOHb4 #military",2012-03-02 02:10:20 +0100,http://twitter.com/DeptofDefense/status/175387529325985792,0,""
U.S. Dept of Defense,5,"#SecDef Panetta will visit Ft. Campbell, Kentucky on Friday to observe training and meet with #troops: http://t.co/bYv5z7fT #military",2012-03-01 23:05:27 +0100,http://twitter.com/DeptofDefense/status/175341001366446080,0,""
U.S. Dept of Defense,5,RT @cspan: Sec. Panetta & Joint Chiefs Chairman Gen. @Martin_Dempsey on DoD FY’13 #Budget – LIVE on C-SPAN http://t.co/aoitsFVw,2012-01-26 20:05:34 +0100,http://twitter.com/DeptofDefense/status/162612158390210562,0,""
MCPON Public Affairs,1,The Secretary of Defense Leon E. Panetta visited Veterans Affairs Secretary Eric K. Shinseki Oct. 17 to discuss... http://t.co/71wPLzcC,2011-10-19 22:21:46 +0200,http://twitter.com/MCPONPAO/status/126754935621697537,0,""
U.S. Dept of Defense,1,MT @bobschieffer: After strategy announcement I'm looking forward to talking to #SecDef Panetta and CJCS Gen. Dempsey this weekend.,2012-01-05 18:03:41 +0100,http://twitter.com/DeptofDefense/status/154971341848707072,0,""
U.S. Dept of Defense,17,LIVE NOW: #SecDef Panetta and CJCS GEN @Martin_Dempsey to further discuss defense strategic guidance http://t.co/jh1r5rpW #military #DoD,2012-01-05 17:13:36 +0100,http://twitter.com/DeptofDefense/status/154958735159201793,0,""
U.S. Dept of Defense,8,#SecDef Panetta met with Afg. President Karzai to discuss progress in #Afghanistan and the way ahead http://t.co/KN6zmBRT #military,2011-12-15 21:35:37 +0100,http://twitter.com/DeptofDefense/status/147414530979401728,0,""
U.S. Dept of Defense,4,"#SecDef Panetta will speak at the Saban Forum in Washington, D.C. at 6:00 p.m. EST. Watch LIVE: http://t.co/s8U8pb3X",2011-12-02 23:45:14 +0100,http://twitter.com/DeptofDefense/status/142736105433874433,0,""
U.S. Dept of Defense,3,#DWTS champ @knowjr Martinez visited the #Pentagon this morning to meet #SecDef Panetta and CJCS @Martin_Dempsey. http://t.co/PhiIyFZ0,2011-12-01 18:55:55 +0100,http://twitter.com/DeptofDefense/status/142300908003409920,0,""
MCPON Public Affairs,1,"In his clearest statement on the subject to date, Defense Secretary Leon E. Panetta said today that if the... http://t.co/xl3yfhD",2011-08-22 16:05:54 +0200,http://twitter.com/MCPONPAO/status/105641849254981632,0,""
